date,T,yun,sfs,zjfs,zfs,js,sd,Target
2020/5/13 2:45,14.6,1.7,0,0,0,2.4,9.4,0
2020/5/13 3:00,14.3,10,0,0,0,2.4,9.8,0
2020/5/13 3:15,14.1,36,0,0,0,2.4,10,0
2020/5/13 3:30,14,36.2,0,0,0,2.5,10.1,0
2020/5/13 3:45,13.8,36.2,0,0,0,2.5,10.2,0
2020/5/13 4:00,13.6,36.2,0,0,0,2.5,10.2,0
2020/5/13 4:15,13.4,36.2,0,0,0,2.6,10.4,0
2020/5/13 4:30,13.2,36.4,0,0,0,2.6,10.6,0
2020/5/13 4:45,13,37.3,0,0,0,2.6,10.9,0
2020/5/13 5:00,12.8,37.3,0,0,0,2.6,11.1,0
2020/5/13 5:15,12.6,37.4,0,0,0,2.6,11.3,0
2020/5/13 5:30,12.5,40,0,0,0,2.6,11.5,0
2020/5/13 5:45,12.3,39,0,0,0,2.7,11.7,0
2020/5/13 6:00,12.1,36.5,0,0,0,2.7,11.9,0
2020/5/13 6:15,12,32,0,0,0,2.7,12.1,0
2020/5/13 6:30,11.9,32.1,0,0,0,2.7,12.2,0
2020/5/13 6:45,11.7,28.6,0,0,0,2.6,12.4,0
2020/5/13 7:00,11.6,26.3,0,0,0,2.6,12.5,0
2020/5/13 7:15,11.6,30.4,0,0,0,2.6,12.7,0
2020/5/13 7:30,11.6,32.2,0,0,0,2.7,12.7,0
2020/5/13 7:45,11.6,31.3,5,0,5,2.7,12.8,0.62595
2020/5/13 8:00,11.7,24.2,24,0,24,2.7,12.9,3.01272
2020/5/13 8:15,12.1,29,46,0,46,2.7,12.5,5.75736
2020/5/13 8:30,12.8,28.5,77,0,77,2.7,11.6,9.68429
2020/5/13 8:45,13.6,25.5,104,54,116,2.7,10.8,14.54176
2020/5/13 9:00,14.3,22.4,130,111,160,2.8,10.1,20.0224
2020/5/13 9:15,14.9,17,143,238,212,2.8,9.5,26.61448
2020/5/13 9:30,15.4,34,196,25,203,2.8,9.2,25.44402
2020/5/13 9:45,15.8,32.1,236,26,247,2.8,8.8,31.0479
2020/5/13 10:00,16.2,28.4,262,83,298,2.9,8.5,37.31258
2020/5/13 10:15,16.6,28.8,292,88,334,2.9,8.2,41.9003
2020/5/13 10:30,17.1,30.7,326,66,361,2.9,7.9,45.34521
2020/5/13 10:45,17.5,30,351,86,400,3,7.6,50.28
2020/5/13 11:00,17.9,31.5,384,67,424,3,7.4,53.00424
2020/5/13 11:15,18.4,28.1,392,135,479,3.1,7.2,60.29173
2020/5/13 11:30,18.8,25.1,395,202,533,3.1,7,66.66231
2020/5/13 11:45,19.1,26.9,429,172,551,3.1,6.9,68.89704
2020/5/13 12:00,19.5,30,469,117,555,3.1,6.7,69.63585
2020/5/13 12:15,19.9,35.5,519,21,535,3.2,6.5,66.98735
2020/5/13 12:30,20.2,35.4,538,26,559,3.2,6.4,70.10419
2020/5/13 12:45,20.6,33.4,545,62,596,3.2,6.2,74.81588
2020/5/13 13:00,20.9,32.1,551,88,626,3.3,6,78.30634
2020/5/13 13:15,21.2,37,577,22,596,3.3,5.8,74.8278
2020/5/13 13:30,21.5,41.5,565,0,565,3.3,5.6,70.7945
2020/5/13 13:45,21.9,42.1,570,0,570,3.4,5.3,71.5293
2020/5/13 14:00,22.2,43.3,565,0,565,3.4,5.1,71.03745
2020/5/13 14:15,22.4,43,573,0,573,3.4,4.9,71.75106
2020/5/13 14:30,22.6,45.9,547,0,547,3.5,4.7,68.43517
2020/5/13 14:45,22.8,49.2,515,0,515,3.5,4.4,64.64795
2020/5/13 15:00,22.9,52,485,0,485,3.6,4.2,60.76565
2020/5/13 15:15,23.1,49.9,503,0,503,3.6,4,63.33273
2020/5/13 15:30,23.2,48.1,516,0,516,3.7,3.9,64.887
2020/5/13 15:45,23.3,50.2,488,0,488,3.7,3.7,61.35624
2020/5/13 16:00,23.4,53.2,451,0,451,3.7,3.6,56.80796
2020/5/13 16:15,23.5,55.8,416,0,416,3.8,3.5,52.21632
2020/5/13 16:30,23.6,57.3,392,0,392,3.8,3.4,49.38416
2020/5/13 16:45,23.7,59.7,359,0,359,3.9,3.4,45.15502
2020/5/13 17:00,23.8,62.9,318,0,318,3.9,3.3,39.9567
2020/5/13 17:15,23.8,60.5,325,0,325,3.9,3.3,40.716
2020/5/13 17:30,23.9,66.7,262,0,262,4,3.3,32.81026
2020/5/13 17:45,23.9,77.5,168,0,168,4,3.3,21.042
2020/5/13 18:00,24,64.6,247,0,247,4.1,3.2,31.01826
2020/5/13 18:15,24,59.7,265,0,265,4.1,3.2,33.17535
2020/5/13 18:30,24.1,62,232,0,232,4.1,3.2,29.19024
2020/5/13 18:45,24.1,59,229,0,229,4.1,3.2,28.84026
2020/5/13 19:00,24.1,57.6,217,0,217,4.2,3.2,27.17057
2020/5/13 19:15,24.1,77.3,106,0,106,4.2,3.3,13.28604
2020/5/13 19:30,24.1,93.2,28,0,28,4.3,3.3,3.51848
2020/5/13 19:45,24.1,96.6,12,0,12,4.3,3.4,1.5096
2020/5/13 20:00,24,96.9,9,0,9,4.4,3.5,1.13328
2020/5/13 20:15,23.8,97,7,0,7,4.6,3.8,0.87682
2020/5/13 20:30,23.4,97,6,0,6,4.9,4.4,0.75096
2020/5/13 20:45,23,82.4,20,14,22,5.3,5.1,2.77134
2020/5/13 21:00,22.6,11,44,272,84,5.6,5.9,10.5
2020/5/13 21:15,22.3,53.6,20,110,33,5.8,6.4,4.13655
2020/5/13 21:30,22.1,75.2,5,0,5,5.8,6.6,0.63
2020/5/13 21:45,21.8,31.5,3,0,3,5.8,6.9,0.37548
2020/5/13 22:00,21.6,28.8,0,0,0,5.8,7.1,0
2020/5/13 22:15,21.3,41.4,0,0,0,5.8,7.4,0
2020/5/13 22:30,21.2,37.2,0,0,0,5.9,7.8,0
2020/5/13 22:45,21,36.3,0,0,0,5.9,8.1,0
2020/5/13 23:00,20.9,36.2,0,0,0,6,8.5,0
2020/5/13 23:15,20.8,36.4,0,0,0,6,8.9,0
2020/5/13 23:30,20.6,36.4,0,0,0,6,9.3,0
2020/5/13 23:45,20.5,36.2,0,0,0,6,9.7,0
2020/5/14 0:00,20.4,36.5,0,0,0,6,10.1,0
2020/5/14 0:15,20.3,37.9,0,0,0,6,10.2,0
2020/5/14 0:30,20.2,52.4,0,0,0,5.9,10.2,0
2020/5/14 0:45,20.1,45.2,0,0,0,5.8,10.1,0
2020/5/14 1:00,19.9,37.8,0,0,0,5.7,10,0
2020/5/14 1:15,19.8,37.9,0,0,0,5.8,10,0
2020/5/14 1:30,19.5,37.8,0,0,0,5.9,10.1,0
2020/5/14 1:45,19.3,37.5,0,0,0,6,10.2,0
2020/5/14 2:00,19.1,37.7,0,0,0,6.1,10.3,0
2020/5/14 2:15,18.8,38,0,0,0,6.3,10.6,0
2020/5/14 2:30,18.6,41.5,0,0,0,6.5,11.2,0
2020/5/14 2:45,18.3,30,0,0,0,6.7,11.8,0
2020/5/14 3:00,18.1,27.5,0,0,0,6.9,12.4,0
2020/5/14 3:15,17.9,36.9,0,0,0,7.1,12.8,0
2020/5/14 3:30,17.9,37,0,0,0,7.2,13,0
2020/5/14 3:45,17.8,44.2,0,0,0,7.3,13.2,0
2020/5/14 4:00,17.7,46.6,0,0,0,7.4,13.4,0
2020/5/14 4:15,17.7,37.1,0,0,0,7.5,13.6,0
2020/5/14 4:30,17.6,39.3,0,0,0,7.6,13.6,0
2020/5/14 4:45,17.6,44.1,0,0,0,7.8,13.6,0
2020/5/14 5:00,17.6,47.2,0,0,0,7.9,13.6,0
2020/5/14 5:15,17.6,42.3,0,0,0,8,13.6,0
2020/5/14 5:30,17.6,35.1,0,0,0,8,13.5,0
2020/5/14 5:45,17.5,29.7,0,0,0,8.1,13.4,0
2020/5/14 6:00,17.5,28.3,0,0,0,8.1,13.3,0
2020/5/14 6:15,17.5,33.6,0,0,0,8.2,13.4,0
2020/5/14 6:30,17.4,31.4,0,0,0,8.3,13.6,0
2020/5/14 6:45,17.4,18.7,0,0,0,8.4,13.9,0
2020/5/14 7:00,17.3,14.9,0,0,0,8.5,14.1,0
2020/5/14 7:15,17.4,29.3,0,0,0,8.6,14.5,0
2020/5/14 7:30,17.5,25.3,0,0,0,8.8,15.1,0
2020/5/14 7:45,17.6,16.2,4,0,4,8.9,15.6,0.50336
2020/5/14 8:00,17.7,13.2,16,0,16,9,16.2,2.00976
2020/5/14 8:15,17.9,43.5,21,0,21,9,16.2,2.64222
2020/5/14 8:30,18.3,37.7,37,0,37,9,15.6,4.63573
2020/5/14 8:45,18.7,39.7,49,0,49,8.9,15.1,6.15146
2020/5/14 9:00,19.1,31.2,74,0,74,8.8,14.6,9.31808
2020/5/14 9:15,19.5,37.6,85,0,85,8.8,14.2,10.6845
2020/5/14 9:30,19.9,24.9,131,0,131,8.8,14.1,16.47587
2020/5/14 9:45,20.3,9.1,192,0,192,8.9,13.9,24.05376
2020/5/14 10:00,20.7,13.4,218,0,218,8.9,13.7,27.34374
2020/5/14 10:15,21.1,19.1,239,0,239,9,13.5,29.95148
2020/5/14 10:30,21.4,15.8,285,0,285,9,13.2,35.8872
2020/5/14 10:45,21.7,13.5,331,0,331,9.1,13,41.67952
2020/5/14 11:00,22,13.5,368,0,368,9.1,12.8,46.24288
2020/5/14 11:15,22.2,13.2,400,10,406,9.2,12.6,50.78248
2020/5/14 11:30,22.4,19.3,408,3,410,9.2,12.5,51.5452
2020/5/14 11:45,22.6,26.6,402,0,402,9.3,12.3,50.63994
2020/5/14 12:00,22.8,30.5,406,0,406,9.4,12.2,51.02608
2020/5/14 12:15,23,23.4,474,2,475,9.4,12.1,59.4035
2020/5/14 12:30,23.2,10.6,500,102,583,9.3,11.9,72.90415
2020/5/14 12:45,23.4,0.1,421,312,681,9.3,11.7,85.49274
2020/5/14 13:00,23.5,1.8,451,286,695,9.2,11.5,87.4727
2020/5/14 13:15,23.7,6.3,512,199,685,9.2,11.3,85.7209
2020/5/14 13:30,23.9,3.1,485,273,728,9.1,11,91.32032
2020/5/14 13:45,24.1,0,453,348,767,9.1,10.7,96.46559
2020/5/14 14:00,24.3,0.5,463,343,777,9,10.5,97.75437
2020/5/14 14:15,24.5,0.8,471,339,783,8.9,10.3,98.1099
2020/5/14 14:30,24.7,0,462,360,795,8.8,10.1,100.1541
2020/5/14 14:45,25,0,463,360,797,8.8,9.9,100.12711
2020/5/14 15:00,25.2,0,463,358,794,8.7,9.8,99.55172
2020/5/14 15:15,25.4,0,461,355,788,8.6,9.6,99.26436
2020/5/14 15:30,25.7,0,458,350,778,8.6,9.3,97.4445
2020/5/14 15:45,25.9,0,455,343,764,8.6,9.1,96.10356
2020/5/14 16:00,26.2,0,449,334,746,8.6,8.9,93.40666
2020/5/14 16:15,26.4,0,443,324,725,8.6,8.7,90.625
2020/5/14 16:30,26.5,0,435,313,701,8.6,8.6,88.10168
2020/5/14 16:45,26.7,0.9,435,280,667,8.6,8.5,83.375
2020/5/14 17:00,26.9,3.6,450,211,620,8.6,8.3,77.5186
2020/5/14 17:15,27,9.9,477,93,550,8.6,8.2,69.0305
2020/5/14 17:30,27,27.4,413,5,418,8.5,8.1,52.46736
2020/5/14 17:45,27.1,24,406,0,406,8.4,7.9,50.98142
2020/5/14 18:00,27.1,21.4,387,6,390,8.3,7.8,48.9021
2020/5/14 18:15,27.1,14.5,384,10,391,8.2,7.7,49.23081
2020/5/14 18:30,27.1,21.4,326,0,326,8.1,7.6,40.82824
2020/5/14 18:45,27.1,26.3,274,0,274,8,7.5,34.4007
2020/5/14 19:00,27.1,23.8,233,30,248,7.9,7.4,31.22568
2020/5/14 19:15,27.1,13.6,222,53,248,7.8,7.4,31.09672
2020/5/14 19:30,27,36.1,157,0,157,7.7,7.3,19.71292
2020/5/14 19:45,26.9,55.3,92,0,92,7.6,7.3,11.5
2020/5/14 20:00,26.8,69.9,52,0,52,7.5,7.2,6.55096
2020/5/14 20:15,26.6,86.5,19,0,19,7.5,7.3,2.38355
2020/5/14 20:30,26.2,85.5,14,0,14,7.6,7.5,1.75532
2020/5/14 20:45,25.9,79.5,18,0,18,7.6,7.7,2.25396
2020/5/14 21:00,25.5,97,2,0,2,7.7,7.9,0.25132
2020/5/14 21:15,25,95.5,1,0,1,7.7,8.2,0.12566
2020/5/14 21:30,24.5,58.9,6,0,6,7.7,8.6,0.75006
2020/5/14 21:45,23.9,39.7,2,0,2,7.6,8.9,0.25006
2020/5/14 22:00,23.3,39.1,0,0,0,7.6,9.3,0
2020/5/14 22:15,22.8,39.2,0,0,0,7.6,9.6,0
2020/5/14 22:30,22.5,36.4,0,0,0,7.6,9.9,0
2020/5/14 22:45,22.2,37,0,0,0,7.6,10.1,0
2020/5/14 23:00,21.9,36.7,0,0,0,7.7,10.4,0
2020/5/14 23:15,21.5,36.7,0,0,0,7.7,10.6,0
2020/5/14 23:30,21.2,34,0,0,0,7.7,10.9,0
2020/5/14 23:45,20.8,28.9,0,0,0,7.8,11.2,0
2020/5/15 0:00,20.4,32.1,0,0,0,7.8,11.6,0
2020/5/15 0:15,20,7.9,0,0,0,7.9,11.9,0
2020/5/15 0:30,19.7,7.8,0,0,0,7.9,12.2,0
2020/5/15 0:45,19.3,7.7,0,0,0,8,12.6,0
2020/5/15 1:00,19,7.6,0,0,0,8.1,12.9,0
2020/5/15 1:15,18.8,7.6,0,0,0,8.2,13.1,0
2020/5/15 1:30,18.7,7.6,0,0,0,8.2,13.2,0
2020/5/15 1:45,18.6,7.8,0,0,0,8.2,13.3,0
2020/5/15 2:00,18.5,7.8,0,0,0,8.2,13.4,0
2020/5/15 2:15,18.3,7.8,0,0,0,8.2,13.5,0
2020/5/15 2:30,18,7.8,0,0,0,8.2,13.6,0
2020/5/15 2:45,17.8,7.8,0,0,0,8.2,13.7,0
2020/5/15 3:00,17.5,5.9,0,0,0,8.3,13.8,0
2020/5/15 3:15,17.3,0.1,0,0,0,8.3,13.9,0
2020/5/15 3:30,17.1,0,0,0,0,8.3,14.1,0
2020/5/15 3:45,16.9,0,0,0,0,8.3,14.3,0
2020/5/15 4:00,16.7,0,0,0,0,8.3,14.5,0
2020/5/15 4:15,16.6,0,0,0,0,8.3,14.7,0
2020/5/15 4:30,16.4,0,0,0,0,8.3,14.8,0
2020/5/15 4:45,16.3,0,0,0,0,8.4,15,0
2020/5/15 5:00,16.1,0,0,0,0,8.4,15.1,0
2020/5/15 5:15,16,0,0,0,0,8.5,15.2,0
2020/5/15 5:30,16,0,0,0,0,8.5,15.1,0
2020/5/15 5:45,16,0,0,0,0,8.6,15.1,0
2020/5/15 6:00,16,2.9,0,0,0,8.6,15.1,0
2020/5/15 6:15,16.1,12,0,0,0,8.7,15.1,0
2020/5/15 6:30,16.2,13.4,0,0,0,8.8,15.1,0
2020/5/15 6:45,16.3,4.8,0,0,0,8.9,15.1,0
2020/5/15 7:00,16.4,3.7,0,0,0,9,15,0
2020/5/15 7:15,16.5,32.3,0,0,0,9.1,15,0
2020/5/15 7:30,16.6,49.7,0,0,0,9.2,15,0
2020/5/15 7:45,16.7,44.4,3,0,3,9.3,15,0.3759
2020/5/15 8:00,16.8,37.3,14,0,14,9.4,15,1.7577
2020/5/15 8:15,17.3,29.3,30,0,30,9.6,14.8,3.78
2020/5/15 8:30,18.1,27.1,47,0,47,9.9,14.4,5.8844
2020/5/15 8:45,18.8,27.6,66,0,66,10.2,14,8.28828
2020/5/15 9:00,19.6,29.3,87,0,87,10.5,13.6,10.91154
2020/5/15 9:15,20.3,42.3,93,0,93,10.7,13.5,11.65011
2020/5/15 9:30,20.8,55.6,90,0,90,10.8,13.6,11.2509
2020/5/15 9:45,21.3,67,82,0,82,10.9,13.7,10.32052
2020/5/15 10:00,21.8,49.9,150,0,150,11,13.9,18.873
2020/5/15 10:15,22.2,42.7,197,0,197,11.1,13.8,24.625
2020/5/15 10:30,22.7,40.2,234,0,234,11.1,13.6,29.29446
2020/5/15 10:45,23.1,36.4,280,0,280,11,13.4,35.1484
2020/5/15 11:00,23.6,32.3,330,0,330,11,13.1,41.3424
2020/5/15 11:15,23.9,28.3,382,0,382,11,13,48.0747
2020/5/15 11:30,24.1,24.4,435,0,435,11.1,12.9,54.462
2020/5/15 11:45,24.4,20.8,473,22,489,11.2,12.8,61.52598
2020/5/15 12:00,24.6,15.8,460,122,553,11.3,12.7,69.63929
2020/5/15 12:15,24.9,7,400,312,645,11.4,12.7,80.6895
2020/5/15 12:30,25.3,4.4,381,389,695,11.5,12.7,86.96535
2020/5/15 12:45,25.6,2.2,359,460,742,11.6,12.8,93.07648
2020/5/15 13:00,25.9,4.2,385,431,752,11.7,12.8,94.752
2020/5/15 13:15,26.2,11.4,483,269,719,11.7,12.6,90.46458
2020/5/15 13:30,26.6,8.2,455,347,764,11.6,12.3,95.8438
2020/5/15 13:45,26.9,11.2,497,286,755,11.6,11.9,94.97145
2020/5/15 14:00,27.2,12,509,276,761,11.5,11.6,95.82512
2020/5/15 14:15,27.4,10.1,482,331,787,11.5,11.5,98.83933
2020/5/15 14:30,27.5,7.7,455,387,814,11.7,11.7,101.85582
2020/5/15 14:45,27.6,8.9,471,361,806,11.8,11.9,101.05628
2020/5/15 15:00,27.7,6.7,437,418,825,11.9,12.1,103.61175
2020/5/15 15:15,27.7,4.5,400,477,840,12.1,12.3,105.0588
2020/5/15 15:30,27.7,10.9,482,321,776,12.3,12.6,97.776
2020/5/15 15:45,27.7,11,478,317,764,12.4,12.8,95.882
2020/5/15 16:00,27.7,7.6,423,400,779,12.6,13,98.09947
2020/5/15 16:15,27.7,12.2,475,284,723,12.7,13.1,91.06185
2020/5/15 16:30,27.7,11.1,452,306,713,12.5,13.1,89.64549
2020/5/15 16:45,27.7,11.4,442,296,688,12.4,13,86.31648
2020/5/15 17:00,27.7,4.6,347,456,714,12.2,12.9,89.81406
2020/5/15 17:15,27.7,10.9,407,297,639,12.1,12.8,80.514
2020/5/15 17:30,27.6,15,431,198,579,12,12.7,72.90189
2020/5/15 17:45,27.6,20.5,428,117,514,11.8,12.6,64.70746
2020/5/15 18:00,27.6,21.8,426,69,473,11.7,12.6,59.14865
2020/5/15 18:15,27.5,27.2,409,1,410,11.6,12.6,51.3074
2020/5/15 18:30,27.4,26.9,377,2,379,11.7,12.7,47.62893
2020/5/15 18:45,27.2,36.1,301,4,303,11.8,12.9,38.15073
2020/5/15 19:00,27.1,46.5,227,0,227,11.9,13,28.57703
2020/5/15 19:15,26.9,27.9,259,24,271,11.9,13.2,33.89397
2020/5/15 19:30,26.8,50.8,161,6,164,12,13.4,20.52296
2020/5/15 19:45,26.6,61.9,108,0,108,12.1,13.6,13.53456
2020/5/15 20:00,26.4,63,87,0,87,12.1,13.8,10.90458
2020/5/15 20:15,26.1,62.7,69,0,69,12.1,14,8.6457
2020/5/15 20:30,25.8,76.9,35,0,35,12,14.2,4.38515
2020/5/15 20:45,25.5,75.4,25,0,25,11.9,14.4,3.1465
2020/5/15 21:00,25.1,74.4,20,0,20,11.8,14.7,2.5078
2020/5/15 21:15,24.7,91.7,4,0,4,11.7,15.2,0.50272
2020/5/15 21:30,24.1,75.3,4,0,4,11.7,16,0.50044
2020/5/15 21:45,23.4,38.7,3,0,3,11.8,16.8,0.37686
2020/5/15 22:00,22.8,37.4,0,0,0,11.8,17.6,0
2020/5/15 22:15,22.3,29.2,0,0,0,11.8,18.4,0
2020/5/15 22:30,21.9,12.9,0,0,0,11.9,19.1,0
2020/5/15 22:45,21.5,16.9,0,0,0,11.9,19.8,0
2020/5/15 23:00,21.2,19.7,0,0,0,11.9,20.5,0
2020/5/15 23:15,20.8,19.9,0,0,0,12,21.1,0
2020/5/15 23:30,20.6,24.2,0,0,0,12.1,21.5,0
2020/5/15 23:45,20.3,31.2,0,0,0,12.2,21.9,0
2020/5/16 0:00,20.1,31.3,0,0,0,12.2,22.4,0
2020/5/16 0:15,19.7,34.3,0,0,0,12.4,23.1,0
2020/5/16 0:30,19.3,37,0,0,0,12.6,24.1,0
2020/5/16 0:45,18.9,36.6,0,0,0,12.7,25.2,0
2020/5/16 1:00,18.4,36.5,0,0,0,12.9,26.4,0
2020/5/16 1:15,18.1,37,0,0,0,13,27.7,0
2020/5/16 1:30,17.8,36.4,0,0,0,13.1,29.2,0
2020/5/16 1:45,17.5,36.6,0,0,0,13.2,30.8,0
2020/5/16 2:00,17.3,36.6,0,0,0,13.3,32.5,0
2020/5/16 2:15,17.1,36.6,0,0,0,13.5,33.5,0
2020/5/16 2:30,17.1,36.7,0,0,0,13.7,33.9,0
2020/5/16 2:45,17.1,37,0,0,0,13.9,34.3,0
2020/5/16 3:00,17.1,37,0,0,0,14.2,34.7,0
2020/5/16 3:15,17,37,0,0,0,14.4,35.3,0
2020/5/16 3:30,16.8,37,0,0,0,14.5,36.2,0
2020/5/16 3:45,16.6,36.9,0,0,0,14.7,37.1,0
2020/5/16 4:00,16.4,36.8,0,0,0,14.8,38.1,0
2020/5/16 4:15,16.3,36.8,0,0,0,14.8,38.5,0
2020/5/16 4:30,16.3,36.8,0,0,0,14.7,38.5,0
2020/5/16 4:45,16.3,36.8,0,0,0,14.5,38.5,0
2020/5/16 5:00,16.3,36.8,0,0,0,14.4,38.5,0
2020/5/16 5:15,16.3,37.2,0,0,0,14.2,38.2,0
2020/5/16 5:30,16.3,48.7,0,0,0,14.1,37.7,0
2020/5/16 5:45,16.3,42.1,0,0,0,14,37.2,0
2020/5/16 6:00,16.3,18.9,0,0,0,14,36.8,0
2020/5/16 6:15,16.2,0.1,0,0,0,13.9,36.7,0
2020/5/16 6:30,16,0,0,0,0,14,36.9,0
2020/5/16 6:45,15.8,0,0,0,0,14,37.2,0
2020/5/16 7:00,15.6,0,0,0,0,14,37.4,0
2020/5/16 7:15,15.4,0,0,0,0,14,37.5,0
2020/5/16 7:30,15.4,0,0,0,0,13.9,37.4,0
2020/5/16 7:45,15.4,0,7,6,7,13.8,37.4,0.87682
2020/5/16 8:00,15.4,2.1,24,17,26,13.7,37.2,3.27184
2020/5/16 8:15,15.7,3.8,43,52,50,13.6,36.2,6.2585
2020/5/16 8:30,16.4,0,60,135,83,13.4,34.2,10.4082
2020/5/16 8:45,17,0,78,202,120,13.3,32.4,15.0228
2020/5/16 9:00,17.7,0,94,268,163,13.2,30.7,20.45813
2020/5/16 9:15,18.3,0,109,330,210,13,29.4,26.418
2020/5/16 9:30,18.7,0,123,387,259,12.8,28.5,32.42421
2020/5/16 9:45,19.2,0,135,439,309,12.6,27.6,38.75169
2020/5/16 10:00,19.7,0,146,485,360,12.5,26.8,45
2020/5/16 10:15,20.1,0,156,526,411,12.3,26,51.4983
2020/5/16 10:30,20.5,0,164,563,462,12.2,25.3,58.17504
2020/5/16 10:45,20.9,0,171,596,511,12.1,24.6,64.1305
2020/5/16 11:00,21.3,0,177,625,559,12,23.9,70.3781
2020/5/16 11:15,21.7,0,183,652,606,11.9,23.3,76.21056
2020/5/16 11:30,22,0,187,676,650,11.8,22.8,81.887
2020/5/16 11:45,22.4,0,190,697,693,11.6,22.2,87.06159
2020/5/16 12:00,22.8,0,193,716,732,11.5,21.7,91.70496
2020/5/16 12:15,23.1,0,195,733,769,11.4,21.1,96.41722
2020/5/16 12:30,23.4,0,197,748,803,11.3,20.5,100.79256
2020/5/16 12:45,23.8,0,198,762,834,11.2,19.9,104.7087
2020/5/16 13:00,24.1,0,198,774,862,11.2,19.3,108.51718
2020/5/16 13:15,24.4,0,198,784,886,11.1,18.8,110.75886
2020/5/16 13:30,24.6,0,198,794,907,11.1,18.3,113.40221
2020/5/16 13:45,24.8,0,197,802,924,11,17.8,115.8696
2020/5/16 14:00,25,0,195,810,938,11,17.3,117.4845
2020/5/16 14:15,25.2,0,193,816,948,10.9,16.8,119.04036
2020/5/16 14:30,25.3,0,191,822,955,10.7,16.4,119.97665
2020/5/16 14:45,25.5,0,188,827,958,10.5,15.9,120.53556
2020/5/16 15:00,25.6,0,185,831,958,10.4,15.5,119.81706
2020/5/16 15:15,25.8,0,182,834,953,10.2,15.1,120.01129
2020/5/16 15:30,26,0,179,836,945,10.1,14.8,118.8621
2020/5/16 15:45,26.1,0,175,837,934,10,14.5,117.4505
2020/5/16 16:00,26.3,0,172,837,918,9.9,14.2,114.80508
2020/5/16 16:15,26.5,0,168,836,899,9.8,13.8,112.89642
2020/5/16 16:30,26.6,0,164,833,877,9.6,13.4,109.84425
2020/5/16 16:45,26.8,0,160,829,851,9.5,13.1,107.07282
2020/5/16 17:00,26.9,0,156,824,822,9.3,12.7,102.98016
2020/5/16 17:15,27.1,0,152,817,790,9.2,12.4,98.908
2020/5/16 17:30,27.2,0,148,809,754,9.1,12,94.93614
2020/5/16 17:45,27.3,0,143,799,716,9,11.7,89.95108
2020/5/16 18:00,27.4,0,139,786,676,8.8,11.5,84.7028
2020/5/16 18:15,27.4,0,134,771,633,8.7,11.2,79.40352
2020/5/16 18:30,27.5,0,130,754,587,8.6,11,73.375
2020/5/16 18:45,27.5,0,124,733,540,8.5,10.8,67.7268
2020/5/16 19:00,27.5,0,119,709,492,8.4,10.6,61.56888
2020/5/16 19:15,27.5,0,113,681,442,8.3,10.5,55.30746
2020/5/16 19:30,27.5,0,107,649,391,8.2,10.4,48.97666
2020/5/16 19:45,27.4,0,100,611,340,8.1,10.4,42.7312
2020/5/16 20:00,27.4,0,93,566,289,8.1,10.3,36.15679
2020/5/16 20:15,27.2,0,84,514,239,7.9,10.4,29.87978
2020/5/16 20:30,26.9,0,75,452,190,7.7,10.5,23.8773
2020/5/16 20:45,26.5,16.2,82,178,122,7.5,10.6,15.36224
2020/5/16 21:00,26.2,45.6,55,0,55,7.3,10.8,6.90195
2020/5/16 21:15,25.7,60.9,25,0,25,7.2,11.1,3.13375
2020/5/16 21:30,25,25.2,20,5,20,7.2,11.8,2.5174
2020/5/16 21:45,24.3,0.2,7,11,8,7.1,12.4,1.00248
2020/5/16 22:00,23.6,0,0,0,0,7.1,13.1,0
2020/5/16 22:15,23.1,0,0,0,0,7.1,13.5,0
2020/5/16 22:30,22.9,0,0,0,0,7,13.7,0
2020/5/16 22:45,22.7,0,0,0,0,7,13.9,0
2020/5/16 23:00,22.4,0,0,0,0,6.9,14.1,0
2020/5/16 23:15,22.3,0,0,0,0,6.9,14.2,0
2020/5/16 23:30,22.2,0,0,0,0,6.9,14.3,0
2020/5/16 23:45,22.1,0,0,0,0,6.8,14.4,0
2020/5/17 0:00,22,0,0,0,0,6.8,14.5,0
2020/5/17 0:15,21.9,0,0,0,0,6.8,14.7,0
2020/5/17 0:30,21.7,0,0,0,0,6.9,15,0
2020/5/17 0:45,21.5,0,0,0,0,6.9,15.2,0
2020/5/17 1:00,21.3,0,0,0,0,7,15.4,0
2020/5/17 1:15,21.1,0,0,0,0,7,15.7,0
2020/5/17 1:30,20.9,0,0,0,0,6.9,15.8,0
2020/5/17 1:45,20.6,0,0,0,0,6.9,16,0
2020/5/17 2:00,20.4,0,0,0,0,6.9,16.2,0
2020/5/17 2:15,20.3,0,0,0,0,6.9,16.4,0
2020/5/17 2:30,20.2,0,0,0,0,6.9,16.6,0
2020/5/17 2:45,20.1,0,0,0,0,7,16.9,0
2020/5/17 3:00,20,0,0,0,0,7.1,17.1,0
2020/5/17 3:15,19.9,0,0,0,0,7,17.4,0
2020/5/17 3:30,19.6,0,0,0,0,6.9,17.6,0
2020/5/17 3:45,19.4,0,0,0,0,6.9,17.8,0
2020/5/17 4:00,19.2,0,0,0,0,6.8,18,0
2020/5/17 4:15,18.9,0,0,0,0,6.7,18.2,0
2020/5/17 4:30,18.7,0,0,0,0,6.6,18.5,0
2020/5/17 4:45,18.5,0,0,0,0,6.6,18.8,0
2020/5/17 5:00,18.3,0,0,0,0,6.5,19.1,0
